name,boro,zipcode,score,latitude,longitude,nta,review_count,transactions,price,community_by_nta,median_income_by_com,pop_by_nta,distance,cuisine_type,above_avg
etcetera etcetera,Manhattan,10036.0,12.0,40.75914425,-73.99032968,MN15,431,"['delivery', 'pickup']",3,M05,120248.0,45884.0,5988.157744247867,italian_pizza,0
el cafetal bakery,Queens,11418.0,12.0,40.69517392,-73.84444661,QN54,18,[],1,Q09,76978.0,62982.0,12687.524961688718,bakery_deli_cafe,0
ps 450,Manhattan,10016.0,10.0,40.74484320000001,-73.98297684,MN17,1045,"['pickup', 'delivery']",2,M05,120248.0,28630.0,4501.056712743366,american,0
le grainne cafe,Manhattan,10011.0,12.0,40.74536045,-74.00216175,MN13,619,"['delivery', 'pickup']",2,M05,120248.0,70150.0,4495.7646150887485,european,0
ridgewood eats,Queens,11385.0,8.0,40.70066848,-73.90407081,QN20,328,"['delivery', 'pickup']",2,Q05,72781.0,69317.0,7638.431909951801,american,0
cafe riviera,Brooklyn,11222.0,12.0,40.72853113,-73.95348555,BK76,107,[],1,K01,98284.0,34719.0,4310.437918127413,bakery_deli_cafe,0
bin 71,Manhattan,10023.0,12.0,40.77657476,-73.97937974,MN14,120,[],2,M07,136735.0,61489.0,7997.470205609623,european,0
papillon bistro & bar,Manhattan,10022.0,9.0,40.76064595,-73.97447542,MN17,408,"['delivery', 'pickup']",2,M05,120248.0,28630.0,6346.508179264389,european,0
the sparrow tavern,Queens,11102.0,13.0,40.77287102,-73.9165054,QN72,558,[],2,Q01,79180.0,47534.0,9955.014283121807,american,0
new mexico place,Brooklyn,11206.0,9.0,40.70854194,-73.94341098,BK90,195,"['delivery', 'pickup']",1,K01,98284.0,34158.0,4287.706170004143,latin_caribbean,0
waldy's wood fired pizza & penne,Manhattan,10001.0,7.0,40.74533538,-73.99048688,MN13,819,"['pickup', 'delivery']",1,M05,120248.0,70150.0,4494.122752998326,italian_pizza,0
eddie's sweet shop,Queens,11375.0,11.0,40.70997553,-73.84782056,QN17,876,['delivery'],1,Q06,89160.0,83728.0,12403.077046684492,bakery_deli_cafe,0
landmark tavern,Manhattan,10036.0,11.0,40.76327272,-73.99651645,MN15,291,"['delivery', 'pickup']",2,M05,120248.0,45884.0,6416.49329134653,european,0
trini breakfast shed ii,Brooklyn,11226.0,13.0,40.65091181,-73.94745306,BK95,33,['pickup'],2,K17,60895.0,29938.0,7223.892277725478,latin_caribbean,0
giardino d'oro,Manhattan,10038.0,13.0,40.7074166,-74.00720651,MN25,98,"['delivery', 'pickup']",3,M02,162092.0,39699.0,1106.999418279767,italian_pizza,0
barbounia,Manhattan,10003.0,13.0,40.73822344,-73.98781758,MN13,1273,"['delivery', 'pickup']",3,M05,120248.0,70150.0,3684.8934438773667,s_european,0
bobby van's steakhouse,Manhattan,10004.0,22.0,40.70610702,-74.01126040000003,MN25,234,"['pickup', 'delivery']",3,M02,162092.0,39699.0,6306.158353356066,american,0
wa lung kitchen,Manhattan,10002.0,4.0,40.71403276,-73.98020718,MN28,68,"['delivery', 'pickup']",1,M03,41302.0,72957.0,1512.8741216628973,e_asian,0
raja sweets & fast food,Queens,11372.0,11.0,40.74880493,-73.89328216,QN28,97,[],1,Q03,67201.0,108152.0,9823.945236621685,s_asian,0
tocqueville restaurant,Manhattan,10003.0,9.0,40.73656054,-73.99280115,MN13,359,[],4,M05,120248.0,70150.0,3475.425430395844,european,0
lantern,Brooklyn,11201.0,6.0,40.69506251,-73.99527589,BK09,466,"['delivery', 'pickup']",2,K02,111546.0,22887.0,1132.885445367588,se_asian,0
la guli pastry shop,Queens,11105.0,5.0,40.77672093,-73.91152872,QN72,207,[],2,Q01,79180.0,47534.0,10587.212195792701,bakery_deli_cafe,0
buddakan,Manhattan,10011.0,5.0,40.74186904,-74.00471301,MN13,4002,"['delivery', 'pickup']",3,M05,120248.0,70150.0,4190.0792943355455,e_asian,0
hop lee restaurant,Manhattan,10013.0,11.0,40.71414425,-73.99873026,MN27,311,[],2,M03,41302.0,47844.0,1039.1711856890963,e_asian,0
le basket,Manhattan,10012.0,7.0,40.7279064,-73.99468545,MN23,91,"['pickup', 'delivery']",1,M02,162092.0,66880.0,2511.020512729965,american,0
tea shop 168 & bakery,Queens,11355.0,13.0,40.74364976,-73.82565004,QN62,106,[],1,Q07,54933.0,20800.0,14799.705745683395,e_asian,0
abc kitchen,Manhattan,10003.0,13.0,40.73765547,-73.98978793,MN13,2972,"['delivery', 'pickup']",3,M05,120248.0,70150.0,3650.8500639815416,american,0
yogi restaurant,Queens,11433.0,13.0,40.69602193,-73.79086656,QN01,22,"['delivery', 'pickup']",1,Q12,65744.0,38894.0,17176.624737670678,latin_caribbean,0
kellari taverna,Manhattan,10036.0,12.0,40.75516041,-73.98083017,MN17,608,"['pickup', 'delivery']",3,M05,120248.0,28630.0,5682.566243901254,s_european,0
dave & buster's,Manhattan,10036.0,12.0,40.75673969,-73.98865882,MN17,339,[],2,M05,120248.0,28630.0,34069.86097123263,american,0
weng's palace,Manhattan,10018.0,11.0,40.75614979,-73.99123972,MN15,75,"['pickup', 'delivery']",1,M05,120248.0,45884.0,5631.361358088248,e_asian,0
china chalet,Staten Island,10312.0,13.0,40.54546665,-74.16029125,SI54,233,"['delivery', 'pickup']",2,S03,108025.0,40720.0,34878.391489104884,e_asian,0
pocha 32,Manhattan,10001.0,13.0,40.74744292,-73.98617017,MN17,1494,"['pickup', 'delivery']",2,M05,120248.0,28630.0,4748.056316776482,e_asian,0
bagelberry,Queens,11102.0,10.0,40.76680842,-73.92119532,QN71,112,"['delivery', 'pickup']",1,Q01,79180.0,27814.0,9187.640080347957,bakery_deli_cafe,0
the little owl,Manhattan,10014.0,9.0,40.73221019,-74.00531489,MN23,1282,"['delivery', 'pickup']",3,M02,162092.0,66880.0,3135.519980063364,american,0
colson patisserie,Brooklyn,11215.0,5.0,40.66784425,-73.98359495,BK37,230,[],1,K06,155250.0,67649.0,4277.417202929265,bakery_deli_cafe,0
the mean fiddler,Manhattan,10036.0,8.0,40.76000298,-73.9865574,MN17,502,"['pickup', 'delivery']",2,M05,120248.0,28630.0,6102.109424882876,american,0
jamaica fish market,Queens,11418.0,10.0,40.70226123,-73.8167783,QN54,2,"['pickup', 'delivery']",3,Q09,76978.0,62982.0,14955.855587581616,american,1
layla jones,Brooklyn,11201.0,10.0,40.68665246,-73.99384501,BK33,189,"['delivery', 'pickup']",2,K06,155250.0,38353.0,2087.491817558081,italian_pizza,0
royale,Manhattan,10009.0,22.0,40.72568109,-73.97768903,MN28,474,"['delivery', 'pickup']",2,M03,41302.0,72957.0,2655.810332776548,american,0
lucali,Brooklyn,11231.0,10.0,40.68190691,-74.00046511,BK33,1598,[],2,K06,155250.0,38353.0,2677.304108337264,italian_pizza,1
the coffee inn,Manhattan,10021.0,10.0,40.76688218,-73.95665359,MN31,162,[],1,M08,134264.0,80771.0,7532.4269586256705,bakery_deli_cafe,0
cafe cluny,Manhattan,10014.0,12.0,40.7375296,-74.00400904,MN23,732,"['delivery', 'pickup']",3,M02,162092.0,66880.0,3643.924374833589,european,0
choice market,Brooklyn,11238.0,13.0,40.68850491,-73.96313034,BK69,432,"['delivery', 'pickup']",2,K02,111546.0,34791.0,3249.4652701338878,american,0
jade eatery and lounge,Queens,11375.0,15.0,40.71900454,-73.84480564,QN17,628,"['pickup', 'delivery']",2,Q06,89160.0,83728.0,12647.915212279167,e_asian,0
sunburst espresso bar,Manhattan,10003.0,11.0,40.73587363,-73.98530656,MN21,476,"['delivery', 'pickup']",2,M06,154501.0,27988.0,3477.4043449733626,american,0
pera mediterranean brasserie,Manhattan,10017.0,13.0,40.75233036,-73.97961466,MN20,404,"['delivery', 'pickup']",3,M06,154501.0,50742.0,5360.29312065593,s_european,0
taco veloz,Queens,11368.0,17.0,40.74916431,-73.86923753,QN26,62,[],1,Q03,67201.0,52037.0,10727.672314236352,latin_caribbean,1
suteishi,Manhattan,10038.0,8.0,40.70801792,-74.00178902,MN25,499,"['delivery', 'pickup', 'restaurant_reservation']",3,M02,162092.0,39699.0,698.6830054511407,e_asian,0
charleston,Brooklyn,11249.0,5.0,40.7180614,-73.95748992,BK73,274,[],1,K01,98284.0,45774.0,3393.6471693591625,american,0
il bambino,Queens,11106.0,0.0,40.7631083,-73.92092175,QN70,1233,"['delivery', 'pickup']",2,Q01,79180.0,78793.0,8888.677485722885,italian_pizza,1
juliette,Brooklyn,11249.0,7.0,40.71693943,-73.95924744,BK73,900,"['delivery', 'pickup']",2,K01,98284.0,45774.0,3235.2904566609345,european,0
bkny thai restaurant,Queens,11361.0,12.0,40.75296453,-73.78032105,QN46,1302,[],2,Q11,92682.0,43808.0,18810.035380216672,se_asian,0
hush cafe lounge & garden,Queens,11378.0,11.0,40.72762557,-73.89248638,QN30,89,"['delivery', 'pickup']",2,Q05,72781.0,30516.0,8912.736970299762,european,0
il brigante,Manhattan,10038.0,12.0,40.70732622,-74.00253201,MN25,408,"['delivery', 'pickup', 'restaurant_reservation']",2,M02,162092.0,39699.0,738.2482636176828,italian_pizza,0
la lanterna di vittorio,Manhattan,10012.0,13.0,40.73062658,-73.99996392,MN23,1456,"['delivery', 'pickup']",2,M02,162092.0,66880.0,2852.210394135104,italian_pizza,0
da gennaro,Manhattan,10013.0,12.0,40.71832452,-73.99783553,MN24,1023,"['delivery', 'pickup']",2,M02,162092.0,42742.0,1468.7793653309982,italian_pizza,0
nizza,Manhattan,10036.0,4.0,40.75997875,-73.99148828,MN15,746,"['delivery', 'pickup']",2,M05,120248.0,45884.0,6070.278091730316,italian_pizza,0
staten island diner,Staten Island,10314.0,13.0,40.61281144,-74.12636676,SI07,147,"['delivery', 'pickup']",2,S01,75180.0,24102.0,15150.094308816624,american,0
cafe amrita,Manhattan,10026.0,7.0,40.80074493,-73.95865053,MN11,266,[],2,M10,54932.0,43383.0,11048.350917104091,american,0
cross bronx pizzeria,Bronx,10472.0,11.0,40.82988946,-73.85056977,BX59,62,"['delivery', 'pickup']",1,B09,43975.0,27248.0,18383.34649025041,italian_pizza,0
aurora soho,Manhattan,10013.0,8.0,40.72351210000001,-74.00333355,MN24,467,"['delivery', 'pickup']",3,M02,162092.0,42742.0,2147.8428165108357,italian_pizza,0
fette sau,Brooklyn,11211.0,10.0,40.71419638,-73.95646795,BK73,2260,"['delivery', 'pickup']",2,K01,98284.0,45774.0,3340.604589727266,american,0
ed's lobster bar,Manhattan,10012.0,13.0,40.72200524,-73.99738806,MN24,983,['delivery'],3,M02,162092.0,42742.0,1869.6273835401355,american,0
luigi's pizza,Brooklyn,11220.0,7.0,40.64668559,-74.00868099,BK32,83,"['delivery', 'pickup']",1,K07,67871.0,54041.0,12272.642156244461,italian_pizza,0
benihana,Manhattan,10019.0,13.0,40.7629409,-73.97599791,MN17,302,"['pickup', 'delivery']",2,M05,120248.0,28630.0,33501.17797529846,e_asian,0
b flat,Manhattan,10013.0,8.0,40.71861812,-74.00502159999998,MN24,362,[],2,M02,162092.0,42742.0,1708.4796078378338,e_asian,0
roasting plant,Manhattan,10002.0,10.0,40.71774774,-73.99043311,MN27,270,[],1,M03,41302.0,47844.0,1403.9588524888934,bakery_deli_cafe,0
wing wagon,Brooklyn,11238.0,9.0,40.67694924,-73.97228316,BK64,123,[],2,K08,74429.0,19849.0,3662.087561517484,american,0
cobble hill cinemas,Brooklyn,11231.0,13.0,40.68494251,-73.99463841,BK38,318,[],3,K02,111546.0,34495.0,2281.6159562674875,american,0
ruby tuesday,Manhattan,10036.0,3.0,40.75590782,-73.98668095,MN17,163,"['delivery', 'pickup']",2,M05,120248.0,28630.0,33413.509255174686,american,0
willburg cafe,Brooklyn,11211.0,13.0,40.71135156,-73.94699763,BK90,185,"['delivery', 'pickup']",2,K01,98284.0,34158.0,4032.754063293421,american,0
the brooklyn inn,Brooklyn,11217.0,7.0,40.68576822,-73.98836084,BK38,151,[],1,K02,111546.0,34495.0,2232.5257109448316,american,0
public house,Manhattan,10017.0,7.0,40.74957378,-73.97532422,MN20,570,"['delivery', 'pickup']",2,M06,154501.0,50742.0,5224.361884513438,american,0
the half pint,Manhattan,10012.0,12.0,40.72943809,-73.99879491,MN23,440,"['pickup', 'delivery']",2,M02,162092.0,66880.0,2699.9157133934227,american,0
harry cipriani,Manhattan,10022.0,4.0,40.76444707,-73.97287113,MN40,175,[],4,M08,134264.0,61207.0,6798.591351871855,italian_pizza,0
e squared cafe,Staten Island,10307.0,7.0,40.51812114,-74.234492,SI11,15,[],2,S03,108025.0,23313.0,29141.097035258794,bakery_deli_cafe,0
espresso 77,Queens,11372.0,9.0,40.75091183,-73.88925448,QN28,405,"['delivery', 'pickup']",2,Q03,67201.0,108152.0,10150.143613474207,bakery_deli_cafe,0
the happiest hour,Manhattan,10011.0,12.0,40.7347355,-73.99964638,MN23,403,"['delivery', 'pickup']",2,M02,162092.0,66880.0,3305.419469600485,american,0
woorijip,Manhattan,10001.0,10.0,40.74746763,-73.98627844,MN17,2644,"['delivery', 'pickup']",1,M05,120248.0,28630.0,4710.703598173038,e_asian,0
cafe katja,Manhattan,10002.0,13.0,40.71768736,-73.99046559,MN27,788,"['pickup', 'delivery']",2,M03,41302.0,47844.0,1400.4825475532655,european,1
grand sichuan house,Brooklyn,11209.0,12.0,40.62075831,-74.02682890000001,BK31,234,"['pickup', 'delivery']",2,K10,76569.0,79371.0,9803.062568531528,e_asian,0
bar boulud,Manhattan,10023.0,5.0,40.77151115,-73.98215045,MN14,874,"['delivery', 'pickup']",3,M07,136735.0,61489.0,7456.971063517984,european,0
donovan's grill & tavern,Queens,11361.0,9.0,40.76365003,-73.77056413,QN46,349,[],2,Q11,92682.0,43808.0,19948.176635730168,american,0
momofuku noodle bar,Manhattan,10003.0,7.0,40.72909666,-73.984204,MN22,4265,[],2,M03,41302.0,44136.0,2768.45179328655,e_asian,0
the springs,Brooklyn,11222.0,36.0,40.73331431,-73.95814769,BK76,1,"['pickup', 'delivery']",3,K01,98284.0,34719.0,4353.080808590363,american,0
ugly kitchen,Manhattan,10003.0,10.0,40.72659642,-73.98602298,MN22,619,"['pickup', 'delivery']",2,M03,41302.0,44136.0,2457.969968687357,se_asian,0
chopsticks,Queens,11419.0,12.0,40.68594646,-73.82570415,QN55,58,[],2,Q10,84258.0,75878.0,14419.577685871494,e_asian,0
amor cubano,Manhattan,10029.0,9.0,40.79466107,-73.94242737,MN33,496,"['delivery', 'pickup']",2,M11,32408.0,57902.0,10840.610500337569,latin_caribbean,0
dram shop,Brooklyn,11215.0,20.0,40.66863771,-73.98519526,BK37,567,"['delivery', 'pickup']",2,K06,155250.0,67649.0,4144.461845139864,american,0
hotel delmano,Brooklyn,11249.0,12.0,40.71965627,-73.95791820000002,BK73,377,[],3,K01,98284.0,45774.0,3439.4953169779938,american,0
ashbox,Brooklyn,11222.0,7.0,40.7377351,-73.95544212,BK76,132,[],1,K01,98284.0,34719.0,4919.045937988059,bakery_deli_cafe,1
86 noodles,Brooklyn,11209.0,12.0,40.62264633,-74.02842186,BK31,208,"['delivery', 'pickup']",2,K10,76569.0,79371.0,9653.804637331705,e_asian,0
beso,Staten Island,10301.0,12.0,40.64335015,-74.07653952,SI22,531,"['delivery', 'pickup']",2,S01,75180.0,33551.0,9806.5034407657,s_european,0
ripe juice bar & grill,Queens,11375.0,12.0,40.72078266,-73.84647902,QN17,359,"['delivery', 'pickup']",2,Q06,89160.0,83728.0,12599.522913943101,american,0
i sodi,Manhattan,10014.0,12.0,40.73330263,-74.00486755,MN23,364,[],3,M02,162092.0,66880.0,3243.277732382808,italian_pizza,0
brooklyn ice house,Brooklyn,11231.0,10.0,40.67903535,-74.01093133,BK33,225,"['delivery', 'pickup']",1,K06,155250.0,38353.0,3245.0780761338037,american,1
tribeca bagels,Manhattan,10013.0,10.0,40.72107197,-74.00426058,MN24,154,"['delivery', 'pickup']",1,M02,162092.0,42742.0,1918.9835029867106,bakery_deli_cafe,0
la estrella restaurant,Bronx,10457.0,8.0,40.85410148,-73.90224006,BX41,31,"['delivery', 'pickup']",2,B05,32025.0,51807.0,18297.766323784785,latin_caribbean,0
vegetarian dim sum house,Manhattan,10013.0,7.0,40.71485514,-73.99818555,MN27,556,"['pickup', 'delivery']",1,M03,41302.0,47844.0,1121.6399823602412,american,0
southside coffee,Brooklyn,11215.0,11.0,40.66121909,-73.98997269,BK37,200,[],1,K06,155250.0,67649.0,4933.724363774726,bakery_deli_cafe,0
mama eatery,Manhattan,10013.0,10.0,40.71499514,-73.99962845,MN27,127,"['pickup', 'delivery']",1,M03,41302.0,47844.0,1166.2264771952296,american,0
mama sushi,Manhattan,10034.0,6.0,40.86605452,-73.92787440000002,MN01,378,"['pickup', 'delivery']",2,M12,53507.0,46746.0,14074.256339294807,e_asian,0
la superior,Brooklyn,11249.0,5.0,40.713597799999995,-73.96372602,BK73,592,[],2,K01,98284.0,45774.0,2740.580759304927,latin_caribbean,0
broadway gourmet,Manhattan,10012.0,10.0,40.72473629,-73.99734105,MN24,63,"['delivery', 'pickup']",1,M02,162092.0,42742.0,2151.943252236434,american,0
la maison du macaron,Manhattan,10011.0,8.0,40.74334566,-73.99388667,MN13,881,[],2,M05,120248.0,70150.0,4197.753784215337,european,0
the chocolate room,Brooklyn,11231.0,8.0,40.68484919,-73.99468529,BK38,607,[],2,K02,111546.0,34495.0,2300.894069414073,bakery_deli_cafe,0
wong wong noodle shop,Brooklyn,11220.0,5.0,40.63875059,-74.00617938,BK34,51,[],1,K07,67871.0,72340.0,7485.9184692027075,e_asian,0
napoli's best pizza,Bronx,10457.0,11.0,40.84671859,-73.89647868,BX01,14,[],1,B06,23605.0,31078.0,17758.906637889817,italian_pizza,0
five leaves,Brooklyn,11222.0,13.0,40.72357603,-73.95155527,BK76,1607,[],2,K01,98284.0,34719.0,4132.442319880392,american,0
leo's bagels,Manhattan,10004.0,12.0,40.70480066,-74.00962273,MN25,880,"['delivery', 'pickup']",1,M02,162092.0,39699.0,1301.9860989541098,bakery_deli_cafe,0
vinegar hill house,Brooklyn,11201.0,12.0,40.70274093,-73.98114465,BK38,662,"['delivery', 'pickup']",3,K02,111546.0,34495.0,1136.9900174143138,american,0
cestra's pizza,Bronx,10465.0,7.0,40.82866386,-73.82433154,BX52,44,"['delivery', 'pickup']",1,B10,61029.0,44167.0,19834.47890659172,italian_pizza,0
wilfie & nell,Manhattan,10014.0,9.0,40.73407123,-74.00292995,MN23,352,[],2,M02,162092.0,66880.0,3268.6271686359446,european,0
z-one diner & lounge,Staten Island,10314.0,9.0,40.60370227,-74.16271119,SI05,229,"['delivery', 'pickup']",2,S02,82089.0,39597.0,18076.047074525,american,0
spring garden,Brooklyn,11234.0,11.0,40.61876904,-73.92957265,BK58,24,"['pickup', 'delivery']",3,K18,80471.0,64762.0,11098.782085673645,e_asian,0
maspeth pizza,Queens,11378.0,12.0,40.72784208,-73.89213245,QN30,55,"['pickup', 'delivery']",1,Q05,72781.0,30516.0,8978.033083698081,italian_pizza,0
dera restaurant,Queens,11372.0,4.0,40.74757823,-73.89350429,QN28,256,"['pickup', 'delivery']",1,Q03,67201.0,108152.0,9715.488338254752,s_asian,0
darbar grill,Manhattan,10022.0,7.0,40.75936017,-73.96944762,MN19,529,"['pickup', 'delivery', 'restaurant_reservation']",2,M06,154501.0,51231.0,6367.237941554213,s_asian,0
spunto,Manhattan,10014.0,12.0,40.7297372,-74.00437659,MN23,441,"['pickup', 'delivery']",2,M02,162092.0,66880.0,2840.439770835358,italian_pizza,0
bati,Brooklyn,11217.0,12.0,40.68644948,-73.97477075,BK68,222,"['delivery', 'pickup']",2,K02,111546.0,26079.0,2661.5576784498635,african_middle_eastern,0
casa la femme,Manhattan,10014.0,12.0,40.73415607,-74.00798159,MN23,715,"['delivery', 'pickup']",3,M02,162092.0,66880.0,3365.2801084247826,african_middle_eastern,0
favela cubana,Manhattan,10012.0,8.0,40.72875739,-73.99834392,MN23,1061,"['delivery', 'pickup']",2,M02,162092.0,66880.0,2579.1244688489396,latin_caribbean,0
boka,Manhattan,10003.0,12.0,40.72925918,-73.98921554,MN22,1532,"['delivery', 'pickup']",2,M03,41302.0,44136.0,2712.4084162733125,e_asian,0
cafe mocha,Manhattan,10003.0,12.0,40.72788121,-73.98816945,MN22,334,"['delivery', 'pickup']",2,M03,41302.0,44136.0,2541.058278644078,bakery_deli_cafe,0
baby grand,Manhattan,10013.0,6.0,40.71985886,-73.99920995,MN24,189,[],2,M02,162092.0,42742.0,1643.205253858158,american,0
emporio,Manhattan,10012.0,21.0,40.72252942,-73.99511881,MN24,786,"['delivery', 'pickup']",2,M02,162092.0,42742.0,1908.673268591688,italian_pizza,0
lee's tavern,Staten Island,10305.0,8.0,40.5888438,-74.09533948,SI36,504,[],2,S02,82089.0,24835.0,15516.763406055019,american,1
horus too,Manhattan,10036.0,13.0,40.76129349,-73.99152059999999,MN15,212,"['delivery', 'pickup']",2,M05,120248.0,45884.0,6207.474566199559,african_middle_eastern,0
black swan,Brooklyn,11205.0,10.0,40.68909765,-73.95506729,BK75,820,"['delivery', 'pickup']",2,K03,61186.0,70713.0,3759.76415280091,american,0
john's famous deli,Staten Island,10302.0,12.0,40.63357137,-74.14183366,SI28,53,"['pickup', 'delivery']",1,S01,75180.0,20191.0,14774.628024092548,bakery_deli_cafe,1
blue ruin,Manhattan,10018.0,13.0,40.75694594,-73.9936905,MN15,172,[],1,M05,120248.0,45884.0,5719.47523329158,american,0
glass house tavern,Manhattan,10036.0,13.0,40.75989865,-73.98631196,MN17,345,['pickup'],3,M05,120248.0,28630.0,6081.444523513322,american,0
mesa coyoacan,Brooklyn,11211.0,13.0,40.71551421,-73.94453413,BK90,766,"['pickup', 'delivery']",2,K01,98284.0,34158.0,4359.095637089325,latin_caribbean,0
damas falafel house,Brooklyn,11205.0,13.0,40.69312898,-73.96951776,BK68,119,"['delivery', 'pickup']",1,K02,111546.0,26079.0,2488.1749719499358,african_middle_eastern,0
franco's,Bronx,10451.0,10.0,40.81704301,-73.92142102,BX34,39,[],1,B02,25074.0,39214.0,13870.11138522786,bakery_deli_cafe,1
crisp,Manhattan,10018.0,9.0,40.7538107,-73.98569601,MN17,397,"['pickup', 'delivery']",2,M05,120248.0,28630.0,5411.173680236083,s_european,0
genki sushi,Staten Island,10312.0,13.0,40.55307625,-74.19173173,SI48,76,[],2,S03,108025.0,25238.0,21004.008754409762,e_asian,0
kati thai cuisine,Manhattan,10003.0,11.0,40.73154757,-73.98302715,MN21,246,"['pickup', 'delivery']",2,M06,154501.0,27988.0,3077.276864107023,se_asian,0
cowgirl seahorse,Manhattan,10038.0,13.0,40.70826496,-74.000624,MN25,588,"['pickup', 'delivery']",2,M02,162092.0,39699.0,599.2822281843488,american,0
fort defiance,Brooklyn,11231.0,27.0,40.67670475,-74.01363845,BK33,353,[],2,K06,155250.0,38353.0,3593.294989339943,american,0
